% right leg v8 F150
0	3.5
1.33	4
2.67	3.5
4	4
5.33	4
6.67	3.5
8	4
9.33	3.5
10.67	3.5
12	4
13.33	4
14.67	4
16	4
17.33	3.5
18.67	4
20	4.5
21.33	5
22.67	5.5
24	6
25.33	6
26.67	6.5
28	7
29.33	8
30.67	8.5
32	9
33.33	9.5
34.67	10
36	10.5
37.33	11.5
38.67	12
40	13
41.33	14.5
42.67	16.5
44	17.5
45.33	19.5
46.67	21.5
48	23.5
49.33	26
50.67	28.5
52	31
53.33	33.5
54.67	35.5
56	38.5
57.33	41.5
58.67	44.5
60	48.5
61.33	51.5
62.67	55.5
64	59.5
65.33	63.5
66.67	67
68	71.5
69.33	75.5
70.67	79.5
72	83
73.33	87.5
74.67	92
76	96
77.33	100.5
78.67	105.5
80	109.5
81.33	114.5
82.67	118.5
84	123.5
85.33	128.5
86.67	133
88	138
89.33	142.5
90.67	146
92	148.5
% Relaxation (t,F)	
0.17	149
0.33	148
0.5	146.5
0.67	145.5
0.83	144.5
1	143.5
1.17	142.5
1.33	141.5
1.5	141
1.67	140.5
1.83	140
2	139
2.17	138.5
2.33	138
2.5	137.5
2.67	137
2.83	136.5
3	136
3.17	136
3.33	135.5
3.5	135
3.67	134.5
3.83	134.5
4	134
4.17	134
4.33	133.5
4.5	133.5
4.67	133
4.83	133
5	132.5
5.17	132.5
5.33	132
5.5	132
5.67	131.5
5.83	131.5
6	131.5
6.17	131
6.33	131
6.5	131
6.67	130.5
6.83	130.5
7	130.5
7.17	130.5
7.33	130
7.5	130
7.67	130
7.83	129.5
8	129.5
8.17	129.5
8.33	129
8.5	129
8.67	129
8.83	129
9	129
9.17	129
9.33	128.5
9.5	128.5
9.67	128.5
9.83	128.5
10	128.5
10.17	128.5
10.33	128
10.5	128
10.67	128
10.83	128
11	128
11.17	127.5
11.33	127.5
11.5	127.5
11.67	127.5
11.83	127.5
12	127.5
12.17	127.5
12.33	127.5
12.5	127.5
12.67	127.5
12.83	127.5
13	127.5
13.17	127
13.33	127
13.5	127
13.67	127
13.83	127
14	127
14.17	126.5
14.33	126.5
14.5	126.5
14.67	126.5
14.83	126.5
15	126.5
15.17	126.5
15.33	126.5
15.5	126.5
15.67	126.5
15.83	126
16	126
16.17	126
16.33	126
16.5	126
16.67	126
16.83	125.5
17	125.5
17.17	125.5
17.33	125.5
17.5	125.5
17.67	125.5
17.83	125.5
18	125.5
18.17	125.5
18.33	125.5
18.5	125.5
18.67	125
18.83	125
19	125
19.17	125
19.33	125
19.5	125
19.67	124.5
19.83	124.5
20	124.5
20.17	124.5
20.33	124.5
20.5	124.5
20.67	124.5
20.83	124.5
21	124.5
21.17	124.5
21.33	124.5
21.5	124
21.67	124
21.83	124
22	124
22.17	124
22.33	124
22.5	124
22.67	124
22.83	124
23	124
23.17	124
23.33	123.5
23.5	123.5
23.67	123.5
23.83	123.5
24	123.5
24.17	123.5
24.33	123.5
24.5	123
24.67	123
24.83	123
25	123
25.17	123
25.33	123
