% right leg v8 F90
0	4
1.136246677	3.5
2.272493354	4
3.408740031	4
4.544986707	3.5
5.681233384	4
6.817480061	4
7.953726738	4
9.089973415	4
10.22622009	4
11.03820352	4
12.37153685	4
13.70487019	4
15.03820352	4
16.37153685	4
17.70487019	4
19.03820352	4
20.37153685	4
21.28346673	4.5
22.23972589	5
23.57305922	5
24.56517768	5.5
25.58690176	6
26.63348255	6.5
27.70122878	7
29.03456211	7
30.36789545	7
31.45388106	7.5
32.55574729	8
33.67156494	8.5
34.60558847	9.5
35.75465678	10
36.74537655	11
37.91880939	11.5
38.95199717	12.5
40.00803103	13
41.08363395	14
42.06146987	15.5
43.17557592	16.5
44.20271749	18
45.25325952	19.5
46.24015661	21.5
47.33322523	23
48.36836735	25
49.49254286	26.5
50.56376741	28.5
51.65179204	30.5
52.75449206	32.5
53.87011851	34.5
54.94729916	37
56.08702975	38.5
57.19086284	41
58.30706084	43.5
59.39422395	46.5
60.53306143	49
61.64433179	52
62.7666391	55
63.89879042	58
65.03977009	61
66.1586923	64
67.28726352	67.5
68.42447355	71
69.54313586	75
70.67083889	79
71.8309098	82.5
72.9966159	86
74.21339119	88
75.45525774	90
76.74342412	91
78.07675745	91
% relax	
0.1666666667	90
0.3333333333	89
0.5	88.5
0.6666666667	88
0.8333333333	87
1	86.5
1.166666667	86
1.333333333	85.5
1.5	85.5
1.666666667	85
1.833333333	84.5
2	84
2.166666667	83.5
2.333333333	83.5
2.5	83
2.666666667	83
2.833333333	82.5
3	82.5
3.166666667	82
3.333333333	82
3.5	82
3.666666667	81.5
3.833333333	81.5
4	81
4.166666667	81
4.333333333	81
4.5	80.5
4.666666667	80.5
4.833333333	80.5
5	80.5
5.166666667	80.5
5.333333333	80.5
5.5	80.5
5.666666667	80.5
5.833333333	80
6	80
6.166666667	80
6.333333333	80
6.5	80
6.666666667	80
6.833333333	80
7	80
7.166666667	79.5
7.333333333	79.5
7.5	79.5
7.666666667	79.5
7.833333333	79.5
8	79.5
8.166666667	79.5
8.333333333	79.5
8.5	79.5
8.666666667	79
8.833333333	79
9	79
9.166666667	79
9.333333333	79
9.5	79
9.666666667	79
9.833333333	79
10	79
10.16666667	79
10.33333333	79
10.5	78.5
10.66666667	78.5
10.83333333	78.5
11	78.5
11.16666667	78.5
11.33333333	78.5
11.5	78.5
11.66666667	78.5
11.83333333	78.5
12	78.5
12.16666667	78.5
12.33333333	78.5
12.5	78.5
12.66666667	78.5
12.83333333	78.5
13	78.5
13.16666667	78.5
13.33333333	78.5
13.5	78.5
13.66666667	78.5
13.83333333	78.5
14	78.5
14.16666667	78.5
14.33333333	78.5
14.5	78
14.66666667	78
14.83333333	78
15	78
15.16666667	78
15.33333333	78
15.5	78
15.66666667	78
15.83333333	78
16	78
16.16666667	78
16.33333333	78
16.5	78
16.66666667	77.5
16.83333333	77.5
17	77.5
17.16666667	77.5
17.33333333	77.5
17.5	77.5
17.66666667	77.5
17.83333333	77.5
18	77.5
18.16666667	77.5
18.33333333	77
18.5	77
18.66666667	77
18.83333333	77
19	77
19.16666667	77
19.33333333	77
19.5	77
19.66666667	77
19.83333333	77
20	77
20.16666667	77
20.33333333	77
20.5	77
20.66666667	77
20.83333333	77
21	77
21.16666667	77
21.33333333	77
21.5	77
21.66666667	76.5
21.83333333	76.5
22	76.5
22.16666667	76.5
22.33333333	76.5
22.5	76.5
22.66666667	76.5
22.83333333	76.5
23	76.5
23.16666667	76.5
23.33333333	76.5
23.5	76.5
23.66666667	76.5
23.83333333	76
24	76
24.16666667	76
24.33333333	76
24.5	76
24.66666667	76
24.83333333	76
25	76
25.16666667	76
25.33333333	75.5
25.5	75.5
25.66666667	76
25.83333333	76
26	76.5
26.16666667	76
26.33333333	76
26.5	76
26.66666667	76
26.83333333	76
27	76
27.16666667	75.5
27.33333333	75.5
27.5	75.5
27.66666667	75.5
27.83333333	75.5
28	75.5
28.16666667	75.5
28.33333333	75.5
28.5	75.5
28.66666667	75.5
28.83333333	75.5
29	75.5
29.16666667	75.5
29.33333333	75.5
29.5	75.5
29.66666667	75
29.83333333	75
30	75
30.16666667	75
30.33333333	75
30.5	75
30.66666667	75
30.83333333	75
31	75
31.16666667	75
31.33333333	75
31.5	75
31.66666667	75
31.83333333	75
32	75
32.16666667	75
32.33333333	75
32.5	75
32.66666667	75
32.83333333	75
33	75
33.16666667	75
33.33333333	75
33.5	75
33.66666667	75
33.83333333	75
34	75
34.16666667	75
34.33333333	75
34.5	75
34.66666667	75
34.83333333	75
35	74.5
35.16666667	74.5
35.33333333	74.5
35.5	74.5
35.66666667	74.5
35.83333333	74.5
36	74.5
36.16666667	74.5
36.33333333	74.5
36.5	74.5
36.66666667	74.5
36.83333333	74.5
37	74.5
37.16666667	74.5
37.33333333	74.5
37.5	74.5
37.66666667	74.5
37.83333333	74.5
38	74.5
38.16666667	74.5
38.33333333	74.5
38.5	74.5
38.66666667	74.5
38.83333333	74.5
39	74
39.16666667	74
39.33333333	74
39.5	74
39.66666667	74
39.83333333	74
40	74
40.16666667	74
40.33333333	74
40.5	74
40.66666667	74
40.83333333	74
41	74
41.16666667	74
41.33333333	73.5
41.5	73.5
41.66666667	74
41.83333333	74
42	74
42.16666667	74
42.33333333	74
42.5	74
42.66666667	74
42.83333333	74
43	74
43.16666667	73.5
43.33333333	73.5
43.5	73.5
43.66666667	73.5
43.83333333	73.5
44	73.5
44.16666667	73.5
44.33333333	73.5
44.5	73.5
44.66666667	73.5
44.83333333	73.5
45	73.5
45.16666667	73.5
45.33333333	73.5
45.5	73
45.66666667	73
45.83333333	73
46	73
46.16666667	73
46.33333333	73
46.5	73
46.66666667	73
46.83333333	73
47	73
47.16666667	73
47.33333333	73
47.5	73
47.66666667	73
47.83333333	73
48	73
48.16666667	72.5
48.33333333	72.5
48.5	72.5
48.66666667	72.5
48.83333333	72.5
49	72.5
49.16666667	72.5
49.33333333	72.5
49.5	72.5
49.66666667	72.5
49.83333333	72.5
50	72.5
50.16666667	72.5
50.33333333	72.5
50.5	72.5
50.66666667	72.5
50.83333333	72.5
51	72
51.16666667	72
51.33333333	72
51.5	72
51.66666667	72
51.83333333	72
52	72
52.16666667	72
52.33333333	72
52.5	72
52.66666667	72
52.83333333	72
53	72
53.16666667	72
53.33333333	72
53.5	72
53.66666667	72
53.83333333	72
54	72
54.16666667	72
54.33333333	72
54.5	72
54.66666667	72
54.83333333	72
55	72
55.16666667	72
55.33333333	72
55.5	72
55.66666667	72
55.83333333	72
56	72
56.16666667	72
56.33333333	72
56.5	72
56.66666667	71.5
56.83333333	71.5
57	71.5
57.16666667	71.5
57.33333333	71.5
57.5	71.5
57.66666667	71.5
57.83333333	71.5
58	71.5
58.16666667	71.5
58.33333333	71.5
58.5	71.5
58.66666667	71.5
58.83333333	71.5
59	71.5
59.16666667	71
59.33333333	71
59.5	71
59.66666667	71
59.83333333	71
60	71
60.16666667	71
60.33333333	71
60.5	71
60.66666667	71
60.83333333	71
61	71
61.16666667	71
61.33333333	71
61.5	71
61.66666667	71
61.83333333	71
62	71
62.16666667	71
62.33333333	71
62.5	71
62.66666667	70.5
62.83333333	70.5
63	70.5
63.16666667	70.5
63.33333333	70.5
63.5	70.5
63.66666667	70.5
63.83333333	70.5
64	70.5
64.16666667	70.5
64.33333333	70.5
64.5	70.5
64.66666667	70.5
64.83333333	70.5
65	70.5
65.16666667	70.5
65.33333333	70.5
65.5	70
65.66666667	70
65.83333333	70
66	70
66.16666667	70
66.33333333	70
66.5	70
66.66666667	70
66.83333333	70
67	70
67.16666667	70
67.33333333	70
67.5	70
67.66666667	70
67.83333333	69.5
68	69.5
68.16666667	69.5
68.33333333	69.5
68.5	69.5
68.66666667	69.5
68.83333333	69.5
69	69.5
69.16666667	69.5
69.33333333	69.5
69.5	69.5
69.66666667	69.5
69.83333333	69.5
70	69.5
70.16666667	69.5
70.33333333	69.5
70.5	69.5
70.66666667	69.5
70.83333333	69.5
71	69.5
71.16666667	69.5
71.33333333	69.5
71.5	69.5
71.66666667	70
71.83333333	70
72	70
72.16666667	70
72.33333333	70
72.5	70
72.66666667	70
72.83333333	69.5
73	69.5
73.16666667	69.5
73.33333333	69.5
73.5	69.5
73.66666667	69.5
73.83333333	69.5
74	69.5
74.16666667	69.5
74.33333333	69.5
74.5	69.5
74.66666667	69.5
74.83333333	69.5
75	69.5
75.16666667	69.5
75.33333333	69.5
75.5	69.5
75.66666667	69.5
75.83333333	69.5
76	69.5
76.16666667	69.5
76.33333333	69.5
76.5	69.5
76.66666667	69.5
76.83333333	69.5
77	69.5
77.16666667	69.5
77.33333333	69.5
77.5	69.5
77.66666667	69.5
77.83333333	69.5
78	69.5
78.16666667	69.5
78.33333333	69
78.5	69
78.66666667	69
78.83333333	69
79	69
79.16666667	69
79.33333333	69
79.5	69
79.66666667	69
79.83333333	69
80	69
80.16666667	69
80.33333333	69
80.5	69
80.66666667	69
80.83333333	69
81	69
81.16666667	69
81.33333333	69
81.5	69
81.66666667	69
81.83333333	69
82	69
82.16666667	69
82.33333333	69
82.5	69
82.66666667	69
82.83333333	69
83	69
83.16666667	69
83.33333333	69
83.5	69
83.66666667	69
83.83333333	69
84	68.5
84.16666667	68.5
84.33333333	69
84.5	69
84.66666667	69
84.83333333	69
85	69
85.16666667	69
85.33333333	69
85.5	69
85.66666667	69
85.83333333	69
86	69
86.16666667	69
86.33333333	69
86.5	68.5
86.66666667	68.5
86.83333333	68.5
87	68.5
87.16666667	68.5
87.33333333	68.5
87.5	68.5
87.66666667	68.5
87.83333333	68.5
88	68.5
88.16666667	68.5
88.33333333	68.5
88.5	68.5
88.66666667	68.5
88.83333333	68.5
89	68.5
89.16666667	68.5
89.33333333	68.5
89.5	68.5
89.66666667	68.5
89.83333333	68.5
90	68.5
90.16666667	68.5
90.33333333	68.5
90.5	68.5
90.66666667	68.5
90.83333333	68.5
91	68.5
91.16666667	68
91.33333333	68
91.5	68
